,year_id,draft_round,draft_pick,player,pos,draft_age,year_min,year_max,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,gs,qb_rec,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,def_int,sacks,college_id,college_link,team,order,player_link
140,2001,6,197,Francis St. Paul,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Northern Arizona,,ram,141,
141,2000,1,31,Trung Canidate,RB,23,2000,2003,0,0,1,11,46,13,,,,,,,240,1095,7,32,260,1,,,Arizona,College Stats,ram,142,/players/C/CaniTr00.htm
142,2000,2,62,Jacoby Shepherd,DB,21,2000,2003,0,0,0,1,30,1,,,,,,,,,,,,,1,,Oklahoma St.,,ram,143,/players/S/ShepJa20.htm
143,2000,3,94,John St. Clair,T,23,2002,2010,0,0,5,30,132,79,,,,,,,,,,2,20,1,,,Virginia,,ram,144,/players/S/St.CJo20.htm
144,2000,4,104,Kaulana Noa,T,,,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats,ram,145,
145,2000,5,139,Brian Young,DT,23,2000,2008,0,0,5,40,123,89,,,,,,,,,,,,,1,22.5,Texas-El Paso,College Stats,ram,146,/players/Y/YounBr20.htm
146,2000,6,198,Matt Bowen,DB,23,2000,2006,0,0,1,13,77,30,,,,,,,,,,,,,4,2.0,Iowa,,ram,147,/players/B/BoweMa20.htm
147,2000,7,220,Andrew Kline,G,,,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,,ram,148,
0,2016,1,11,Vernon Hargreaves,CB,21,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats,tam,1,/players/H/HargVe00.htm
1,2016,2,39,Noah Spence,DE,,,,0,0,0,,,,,,,,,,,,,,,,,,West. Kentucky,College Stats,tam,2,/players/S/SpenNo00.htm
2,2016,2,59,Roberto Aguayo,K,22,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats,tam,3,/players/A/AguaRo00.htm
3,2016,4,108,Ryan Smith,CB,23,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina Central,,tam,4,/players/S/SmitRy00.htm
4,2016,5,148,Caleb Benenoch,OT,22,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats,tam,5,/players/B/BeneCa00.htm
5,2016,6,183,Devante Bond,OLB,23,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats,tam,6,/players/B/BondDe00.htm
6,2016,6,197,Dan Vitale,FB,21,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,College Stats,tam,7,/players/V/VitaDa00.htm
7,2015,1,1,Jameis Winston,QB,21,2015,2015,0,1,1,,16,16,6-10-0,312,535,4042,22,15,53,210,6,,,,,,Florida St.,College Stats,tam,8,/players/W/WinsJa00.htm
8,2015,2,34,Donovan Smith,T,22,2015,2015,0,0,1,,16,16,,,,,,,,,,,,,,,Penn St.,College Stats,tam,9,/players/S/SmitDo02.htm
9,2015,2,61,Ali Marpet,C,22,2015,2015,0,0,1,,13,13,,,,,,,,,,,,,,,Hobart,,tam,10,/players/M/MarpAl00.htm
10,2015,4,124,Kwon Alexander,OLB,21,2015,2015,0,0,1,,12,12,,,,,,,,,,,,,2,3.0,LSU,College Stats,tam,11,/players/A/AlexKw00.htm
11,2015,5,162,Kenny Bell,WR,23,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats,tam,12,/players/B/BellKe02.htm
12,2015,6,184,Kaelin Clay,WR,23,2015,2015,0,0,0,,7,0,,,,,,,,,,,,,,,Utah,College Stats,tam,13,/players/C/ClayKa00.htm
13,2015,7,231,Joey Iosefa,FB,24,2015,2015,0,0,0,,2,0,,,,,,,15,51,0,,,,,,Hawaii,College Stats,tam,14,/players/I/IoseJo00.htm
14,2014,1,7,Mike Evans,WR,21,2014,2015,0,0,2,7,30,29,,,,,,,,,,142,2257,15,,,Texas A&M;,College Stats,tam,15,/players/E/EvanMi00.htm
15,2014,2,38,Austin Seferian-Jenkins,TE,21,2014,2015,0,0,1,2,16,12,,,,,,,,,,42,559,6,,,Washington,College Stats,tam,16,/players/S/SefeAu00.htm
16,2014,3,69,Charles Sims,RB,23,2014,2015,0,0,0,2,24,0,,,,,,,173,714,1,70,751,4,,,West Virginia,College Stats,tam,17,/players/S/SimsCh00.htm
17,2014,5,143,Kadeem Edwards,OL,23,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,,tam,18,/players/E/EdwaKa00.htm
18,2014,5,149,Kevin Pamphile,T,23,2014,2015,0,0,0,1,23,4,,,,,,,,,,,,,,,Purdue,,tam,19,/players/P/PampKe00.htm
19,2014,6,185,Robert Herron,WR,22,2014,2014,0,0,0,0,8,0,,,,,,,1,0,0,6,58,1,,,Wyoming,College Stats,tam,20,/players/H/HerrRo00.htm
20,2013,2,43,Johnthan Banks,DB,23,2013,2015,0,0,2,11,45,37,,,,,,,,,,,,,7,,Mississippi St.,College Stats,tam,21,/players/B/BankJo00.htm
21,2013,3,73,Mike Glennon,QB,23,2013,2014,0,0,1,11,19,18,5-13-0,364,619,4025,29,15,37,86,0,,,,,,North Carolina St.,College Stats,tam,22,/players/G/GlenMi00.htm
22,2013,4,100,Akeem Spence,DT,21,2013,2015,0,0,1,9,40,26,,,,,,,,,,,,,,5.0,Illinois,College Stats,tam,23,/players/S/SpenAk00.htm
23,2013,4,126,William Gholston,DE,22,2013,2015,0,0,2,6,43,22,,,,,,,,,,,,,,7.0,Michigan St.,College Stats,tam,24,/players/G/GholWi00.htm
24,2013,5,147,Steven Means,DE,23,2013,2014,0,0,0,1,12,0,,,,,,,,,,,,,,,Buffalo,College Stats,tam,25,/players/M/MeanSt00.htm
25,2013,6,189,Mike James,RB,22,2013,2014,0,0,0,2,19,3,,1,1,2,1,0,79,332,0,11,38,0,,,Miami (FL),College Stats,tam,26,/players/J/JameMi00.htm
26,2012,1,7,Mark Barron,DB,22,2012,2015,0,0,2,13,62,51,,,,,,,,,,,,,3,6.0,Alabama,College Stats,tam,27,/players/B/BarrMa00.htm
27,2012,1,31,Doug Martin,RB,23,2012,2015,1,2,3,19,49,49,,,,,,,868,3806,20,107,873,2,,,Boise St.,College Stats,tam,28,/players/M/MartDo00.htm
28,2012,2,58,Lavonte David,LB,22,2012,2015,1,1,4,27,62,62,,,,,,,,,,,,,9,13.0,Nebraska,College Stats,tam,29,/players/D/DaviLa00.htm
29,2012,5,140,Najee Goode,LB,22,2012,2015,0,0,0,2,32,1,,,,,,,,,,,,,,1.0,West Virginia,College Stats,tam,30,/players/G/GoodNa00.htm
30,2012,6,174,Keith Tandy,DB,23,2012,2015,0,0,0,5,54,7,,,,,,,1,18,0,,,,4,1.0,West Virginia,College Stats,tam,31,/players/T/TandKe00.htm
31,2012,7,212,Michael Smith,RB,24,2012,2012,0,0,0,0,1,0,,,,,,,,,,,,,,,Utah St.,College Stats,tam,32,/players/S/SmitMi01.htm
32,2012,7,233,Drake Dunsmore,TE,23,2012,2012,0,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats,tam,33,/players/D/DunsDr00.htm
33,2011,1,20,Adrian Clayborn,DE,23,2011,2015,0,0,2,13,52,41,,,,,,,,,,,,,,16.0,Iowa,College Stats,tam,34,/players/C/ClayAd00.htm
34,2011,2,51,Da'Quan Bowers,DE,21,2011,2015,0,0,0,7,53,10,,,,,,,,,,,,,,7.0,Clemson,College Stats,tam,35,/players/B/BoweDa00.htm
35,2011,3,84,Mason Foster,LB,22,2011,2015,0,0,4,22,70,59,,,,,,,,,,,,,5,6.0,Washington,,tam,36,/players/F/FostMa00.htm
36,2011,4,104,Luke Stocker,TE,23,2011,2015,0,0,3,2,59,42,,,,,,,,,,44,359,2,,,Tennessee,College Stats,tam,37,/players/S/StocLu00.htm
37,2011,5,151,Ahmad Black,DB,21,2011,2013,0,0,0,3,24,3,,,,,,,,,,,,,2,,Florida,College Stats,tam,38,/players/B/BlacAh00.htm
38,2011,6,187,Allen Bradford,RB,23,2011,2015,0,0,0,1,19,0,,,,,,,5,13,0,,,,,,USC,College Stats,tam,39,/players/B/BradAl00.htm
39,2011,7,222,Anthony Gaitor,DB,22,2011,2012,0,0,0,1,12,2,,,,,,,,,,,,,,,Florida International,College Stats,tam,40,/players/G/GaitAn00.htm
40,2011,7,238,Daniel Hardy,TE,24,,,0,0,0,,,,,,,,,,,,,,,,,,Idaho,College Stats,tam,41,/players/H/HardDa00.htm
41,2010,1,3,Gerald McCoy,DT,22,2010,2015,1,4,5,38,79,79,,,,,,,,,,,,,,35.5,Oklahoma,College Stats,tam,42,/players/M/McCoGe99.htm
42,2010,2,35,Brian Price,DT,21,2010,2012,0,0,1,4,20,14,,,,,,,,,,,,,,3.0,UCLA,College Stats,tam,43,/players/P/PricBr99.htm
43,2010,2,39,Arrelious Benn,WR,21,2010,2012,0,0,2,7,37,24,,,,,,,15,44,0,59,862,5,,,Illinois,College Stats,tam,44,/players/B/BennAr00.htm
44,2010,3,67,Myron Lewis,DB,22,2010,2012,0,0,0,1,28,1,,,,,,,,,,,,,,,Vanderbilt,College Stats,tam,45,/players/L/LewiMy99.htm
45,2010,4,101,Mike Williams,WR,23,2010,2014,0,0,3,25,63,52,,1,1,28,0,0,1,3,0,223,3089,26,,,Syracuse,College Stats,tam,46,/players/W/WillMi04.htm
46,2010,6,172,Brent Bowden,P,,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats,tam,47,
47,2010,7,210,Cody Grimm,DB,23,2010,2012,0,0,1,6,23,12,,,,,,,,,,,,,2,,Virginia Tech,College Stats,tam,48,/players/G/GrimCo99.htm
48,2010,7,217,Dekoda Watson,LB,22,2010,2015,0,0,0,9,73,7,,,,,,,,,,,,,1,3.0,Florida St.,College Stats,tam,49,/players/W/WatsDe99.htm
49,2010,7,253,Erik Lorig,DE,23,2010,2014,0,0,1,1,66,30,,,,,,,3,4,0,39,220,2,,,Stanford,College Stats,tam,50,/players/L/LoriEr99.htm
50,2009,1,17,Josh Freeman,QB,21,2009,2015,0,0,4,38,62,61,25-36-0,1179,2048,13873,81,68,205,946,4,0,-3,0,,,Kansas St.,College Stats,tam,51,/players/F/FreeJo00.htm
51,2009,3,81,Roy Miller,DT,22,2009,2015,0,0,5,25,106,77,,,,,,,,,,,,,,8.0,Texas,College Stats,tam,52,/players/M/MillRo99.htm
52,2009,4,117,Kyle Moore,DE,22,2009,2012,0,0,0,8,31,14,,,,,,,,,,,,,,3.0,USC,College Stats,tam,53,/players/M/MoorKy99.htm
53,2009,5,155,Xavier Fulton,T,23,,,0,0,0,,,,,,,,,,,,,,,,,,Illinois,,tam,54,/players/F/FultXa20.htm
54,2009,7,217,E.J. Biggers,DB,22,2010,2015,0,0,1,12,92,34,,,,,,,,,,,,,4,1.0,West. Michigan,College Stats,tam,55,/players/B/BiggE.99.htm
55,2009,7,233,Sammie Stroughter,WR,23,2009,2012,0,0,0,5,33,4,,,,,,,1,2,0,60,639,1,,,Oregon St.,College Stats,tam,56,/players/S/StroSa00.htm
56,2008,1,20,Aqib Talib,DB,22,2008,2015,0,3,6,37,107,93,,,,,,,,,,,,,30,1.0,Kansas,College Stats,tam,57,/players/T/TaliAq99.htm
57,2008,2,58,Dexter Jackson,WR,22,2008,2008,0,0,0,0,7,0,,,,,,,,,,,,,,,Appalachian St.,,tam,58,/players/J/JackDe01.htm
58,2008,3,83,Jeremy Zuttah,G,22,2008,2015,0,0,7,39,115,101,,,,,,,,,,0,1,0,,,Rutgers,College Stats,tam,59,/players/Z/ZuttJe20.htm
59,2008,4,115,Dre Moore,DT,23,2009,2009,0,0,0,1,7,0,,,,,,,,,,,,,,,Maryland,College Stats,tam,60,/players/M/MoorDr99.htm
60,2008,5,160,Josh Johnson,QB,22,2009,2013,0,0,0,4,29,5,0-5-0,96,177,1042,5,10,44,274,0,,,,,,San Diego,,tam,61,/players/J/JohnJo05.htm
61,2008,6,175,Geno Hayes,LB,21,2008,2014,0,0,5,30,101,70,,,,,,,,,,,,,6,10.0,Florida St.,College Stats,tam,62,/players/H/HayeGe98.htm
62,2008,7,238,Cory Boyd,RB,23,2008,2008,0,0,0,0,1,0,,,,,,,,,,,,,,,South Carolina,College Stats,tam,63,/players/B/BoydCo01.htm
63,2007,1,4,Gaines Adams,DE,24,2007,2009,0,0,2,17,47,29,,,,,,,,,,,,,2,13.5,Clemson,College Stats,tam,64,/players/A/AdamGa99.htm
64,2007,2,35,Arron Sears,G,22,2007,2008,0,0,2,15,31,31,,,,,,,,,,,,,,,Tennessee,College Stats,tam,65,/players/S/SearAr20.htm
65,2007,2,64,Sabby Piscitelli,LB,24,2007,2011,0,0,1,11,66,22,,,,,,,,,,,,,5,,Oregon St.,College Stats,tam,66,/players/P/PiscSa99.htm
66,2007,3,68,Quincy Black,LB,23,2007,2012,0,0,3,20,81,40,,,,,,,,,,,,,3,3.5,New Mexico,College Stats,tam,67,/players/B/BlacQu99.htm
67,2007,4,106,Tanard Jackson,DB,22,2007,2012,0,0,4,24,56,56,,,,,,,,,,,,,10,1.0,Syracuse,College Stats,tam,68,/players/J/JackTa99.htm
68,2007,5,141,Greg Peterson,DE,23,2007,2009,0,0,0,2,14,0,,,,,,,,,,,,,,1.5,North Carolina Central,,tam,69,/players/P/PeteGr99.htm
69,2007,6,182,Adam Hayward,LB,23,2007,2014,0,0,0,11,118,13,,,,,,,,,,,,,,1.0,Portland,,tam,70,/players/H/HaywAd98.htm
70,2007,7,214,Chris Denman,T,,,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats,tam,71,
71,2007,7,245,Marcus Hamilton,DB,23,2008,2009,0,0,0,1,10,0,,,,,,,,,,,,,,,Virginia,College Stats,tam,72,/players/H/HamiMa99.htm
72,2007,7,246,Kenneth Darby,RB,24,2007,2010,0,0,0,4,41,1,,,,,,,95,408,2,49,356,1,,,Alabama,College Stats,tam,73,/players/D/DarbKe00.htm
73,2006,1,23,Davin Joseph,G,22,2006,2014,0,2,8,45,116,112,,,,,,,,,,,,,,,Oklahoma,College Stats,tam,74,/players/J/JoseDa20.htm
74,2006,2,59,Jeremy Trueblood,T,23,2006,2013,0,0,6,37,116,94,,,,,,,,,,,,,,,Boston Col.,,tam,75,/players/T/TrueJe20.htm
75,2006,3,90,Maurice Stovall,WR,21,2006,2012,0,0,0,5,81,12,,,,,,,2,29,0,52,668,3,,,Notre Dame,College Stats,tam,76,/players/S/StovMa00.htm
76,2006,4,122,Alan Zemaitis,DB,,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats,tam,77,
77,2006,5,156,Julian Jenkins,DE,22,2006,2006,0,0,0,1,12,0,,,,,,,,,,,,,,,Stanford,College Stats,tam,78,/players/J/JenkJu20.htm
78,2006,6,194,Bruce Gradkowski,QB,23,2006,2014,0,0,1,8,37,20,6-14-0,375,709,4057,21,24,88,329,0,,,,,,Toledo,College Stats,tam,79,/players/G/GradBr00.htm
79,2006,6,202,T.J. Williams,TE,,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,College Stats,tam,80,
80,2006,7,235,Justin Phinisee,DB,,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats,tam,81,
81,2006,7,241,Charles Bennett,LB,23,2006,2006,0,0,0,0,3,0,,,,,,,,,,,,,,,Clemson,College Stats,tam,82,/players/B/BennCh21.htm
82,2006,7,244,Tim Massaquoi,TE,24,2006,2007,0,0,0,0,11,0,,,,,,,,,,,,,,,Michigan,College Stats,tam,83,/players/M/MassTi20.htm
83,2005,1,5,Cadillac Williams,RB,23,2005,2011,0,0,4,26,81,58,,,,,,,1055,4038,21,148,1002,4,,,Auburn,College Stats,tam,84,/players/W/WillCa02.htm
84,2005,2,36,Barrett Ruud,LB,22,2005,2012,0,0,5,41,116,78,,,,,,,,,,,,,7,6.0,Nebraska,College Stats,tam,85,/players/R/RuudBa20.htm
85,2005,3,71,Alex Smith,TE,23,2005,2015,0,0,3,11,124,57,,,,,,,,,,163,1473,13,,,Stanford,College Stats,tam,86,/players/S/SmitAl02.htm
86,2005,3,91,Chris Colmer,T,,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,,tam,87,
87,2005,4,107,Dan Buenning,G,23,2005,2008,0,0,1,10,36,23,,,,,,,,,,,,,,,Wisconsin,,tam,88,/players/B/BuenDa20.htm
88,2005,5,141,Donte Nicholson,DB,23,2005,2008,0,0,0,1,16,0,,,,,,,,,,,,,,,Oklahoma,College Stats,tam,89,/players/N/NichDo20.htm
89,2005,5,155,Larry Brackins,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Pearl River CC,,tam,90,
90,2005,6,178,Anthony Bryant,DT,23,2005,2010,0,0,0,2,15,6,,,,,,,,,,,,,,,Alabama,,tam,91,/players/B/BryaAn20.htm
91,2005,7,221,Rick Razzano,RB,,,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats,tam,92,
92,2005,7,225,Paris Warren,WR,23,2006,2006,0,0,0,0,8,0,,,,,,,,,,5,63,0,,,Utah,College Stats,tam,93,/players/W/WarrPa00.htm
93,2005,7,231,Hamza Abdullah,DB,22,2005,2011,0,0,0,5,48,8,,,,,,,,,,,,,,,Washington St.,College Stats,tam,94,/players/A/AbduHa20.htm
94,2005,7,253,J.R. Russell,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,,tam,95,
95,2004,1,15,Michael Clayton,WR,21,2004,2011,0,0,5,22,95,56,,0,1,0,0,0,18,100,0,223,2955,10,,,LSU,College Stats,tam,96,/players/C/ClayMi00.htm
96,2004,3,79,Marquis Cooper,LB,22,2004,2008,0,0,0,3,42,0,,,,,,,,,,,,,,,Washington,College Stats,tam,97,/players/C/CoopMa21.htm
97,2004,4,111,Will Allen,DB,22,2004,2015,0,0,2,19,176,52,,,,,,,,,,,,,7,4.0,Ohio St.,College Stats,tam,98,/players/A/AlleWi21.htm
98,2004,5,146,Jeb Terry,G,23,2004,2006,0,0,0,2,30,1,,,,,,,,,,,,,,,North Carolina,,tam,99,/players/T/TerrJe20.htm
99,2004,6,181,Nate Lawrie,TE,22,2004,2008,0,0,0,0,26,5,,,,,,,,,,4,43,0,,,Yale,,tam,100,/players/L/LawrNa00.htm
100,2004,7,206,Mark Jones,WR,23,2004,2009,0,0,0,0,62,0,,,,,,,,,,3,41,0,,,Tennessee,College Stats,tam,101,/players/J/JoneMa01.htm
101,2004,7,228,Casey Cramer,RB,22,2004,2008,0,0,0,0,36,4,,,,,,,,,,4,11,1,,,Dartmouth,,tam,102,/players/C/CramCa00.htm
102,2004,7,252,Lenny Williams,DB,,,,0,0,0,,,,,,,,,,,,,,,,,,Southern,,tam,103,
103,2003,2,64,Dewayne White,DE,23,2003,2009,0,0,3,23,96,43,,,,,,,,,,,,,3,27.0,Louisville,College Stats,tam,104,/players/W/WhitDe20.htm
104,2003,3,97,Chris Simms,QB,23,2004,2009,0,0,1,8,23,16,7-9-0,297,511,3117,12,18,33,48,1,1,-3,0,,,Texas,College Stats,tam,105,/players/S/SimmCh00.htm
105,2003,4,130,Lance Nimmo,T,,,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,,tam,106,
106,2003,4,133,Austin King,C,22,2004,2006,0,0,0,3,34,1,,,,,,,,,,,,,,,Northwestern,,tam,107,/players/K/KingAu20.htm
107,2003,5,168,Sean Mahan,G,23,2003,2009,0,0,3,26,94,56,,,,,,,,,,,,,,,Notre Dame,,tam,108,/players/M/MahaSe20.htm
108,2003,6,205,Torrie Cox,DB,22,2004,2009,0,0,0,5,56,4,,,,,,,,,,,,,1,,Pittsburgh,College Stats,tam,109,/players/C/CoxxTo21.htm
109,2002,3,86,Marquis Walker,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats,tam,110,
110,2002,4,119,Travis Stephens,RB,24,2002,2002,0,0,0,0,1,0,,,,,,,,,,1,6,0,,,Tennessee,College Stats,tam,111,/players/S/StepTr01.htm
111,2002,5,157,Jermaine Phillips,DB,23,2002,2009,0,0,5,32,96,74,,,,,,,,,,,,,11,3.0,Georgia,College Stats,tam,112,/players/P/PhilJe20.htm
112,2002,6,193,John Stamper,DE,24,2002,2002,0,0,0,0,4,0,,,,,,,,,,,,,,,South Carolina,,tam,113,/players/S/StamJo21.htm
113,2002,7,233,Tim Wansley,DB,23,2002,2003,0,0,0,4,13,6,,,,,,,,,,,,,2,,Georgia,College Stats,tam,114,/players/W/WansTi20.htm
114,2002,7,250,Tracey Wistrom,TE,,,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats,tam,115,
115,2002,7,254,Aaron Lockett,WR,,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,College Stats,tam,116,
116,2002,7,255,Zack Quaccia,C,,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,,tam,117,
117,2001,1,14,Kenyatta Walker,T,22,2001,2006,0,0,5,29,75,73,,,,,,,,,,,,,,,Florida,,tam,118,/players/W/WalkKe21.htm
118,2001,3,84,Dwight Smith,DB,23,2001,2008,0,0,5,34,117,83,,,,,,,,,,,,,22,2.0,Akron,College Stats,tam,119,/players/S/SmitDw20.htm
119,2001,4,117,John Howell,DB,23,2001,2006,0,0,0,7,65,8,,,,,,,,,,,,,,,Colorado St.,College Stats,tam,120,/players/H/HoweJo21.htm
120,2001,5,151,Russ Hochstein,C,23,2002,2012,0,0,1,27,149,37,,,,,,,,,,,,,,,Nebraska,,tam,121,/players/H/HochRu20.htm
121,2001,6,174,Jameel Cook,FB,22,2001,2008,0,0,1,4,109,24,,,,,,,14,43,0,84,510,3,,,Illinois,College Stats,tam,122,/players/C/CookJa00.htm
122,2001,6,183,Ellis Wyms,DE,22,2001,2008,0,0,1,13,95,9,,,,,,,,,,,,,,19.0,Mississippi St.,College Stats,tam,123,/players/W/WymsEl20.htm
123,2001,7,205,Dauntae' Finger,TE,,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,College Stats,tam,124,
124,2001,7,223,Than Merrill,DB,23,2001,2001,0,0,0,1,15,0,,,,,,,,,,,,,,,Yale,,tam,125,/players/M/MerrTh20.htm
125,2001,7,234,Joe Tafoya,DE,23,2001,2007,0,0,0,7,76,9,,,,,,,,,,,,,,3.5,Arizona,,tam,126,/players/T/TafoJo20.htm
126,2000,2,51,Cosey Coleman,G,21,2000,2006,0,0,6,34,100,92,,,,,,,,,,1,5,0,,,Tennessee,College Stats,tam,127,/players/C/ColeCo21.htm
127,2000,3,90,Nate Webster,LB,22,2000,2008,0,0,2,20,99,37,,,,,,,,,,,,,,4.0,Miami (FL),,tam,128,/players/W/WebsNa20.htm
128,2000,5,157,James Whalen,TE,22,2000,2003,0,0,0,1,26,6,,,,,,,,,,17,152,0,,,Kentucky,College Stats,tam,129,/players/W/WhalJa00.htm
129,2000,6,193,David Gibson,DB,22,2000,2003,0,0,1,8,47,9,,,,,,,,,,,,,1,1.0,USC,,tam,130,/players/G/GibsDa20.htm
130,2000,7,234,Joe Hamilton,QB,23,2000,2000,0,0,0,0,1,0,,0,0,0,0,0,1,-2,0,,,,,,Georgia Tech,College Stats,tam,131,/players/H/HamiJo20.htm
0,2016,1,8,Jack Conklin,OT,22,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,College Stats,oti,1,/players/C/ConkJa00.htm
1,2016,2,33,Kevin Dodd,DE,24,,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats,oti,2,/players/D/DoddKe00.htm
2,2016,2,43,Austin Johnson,NT,22,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats,oti,3,/players/J/JohnAu01.htm
3,2016,2,45,Derrick Henry,RB,22,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats,oti,4,/players/H/HenrDe00.htm
4,2016,3,64,Kevin Byard,S,23,,,0,0,0,,,,,,,,,,,,,,,,,,Middle Tenn. St.,College Stats,oti,5,/players/B/ByarKe01.htm
5,2016,5,140,Tajae Sharpe,WR,21,,,0,0,0,,,,,,,,,,,,,,,,,,Massachusetts,College Stats,oti,6,/players/S/SharTa00.htm
6,2016,5,157,LeShaun Sims,CB,,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Utah,,oti,7,/players/S/SimsLe00.htm
7,2016,6,193,Sebastian Tretola,OG,24,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats,oti,8,/players/T/TretSe00.htm
8,2016,7,222,Aaron Wallace,OLB,23,,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,,oti,9,/players/W/WallAa00.htm
9,2016,7,253,Kalan Reed,CB,22,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,,oti,10,/players/R/ReedKa00.htm
10,2015,1,2,Marcus Mariota,QB,21,2015,2015,0,0,1,,12,12,3-9-0,230,370,2818,19,10,34,252,2,1,41,1,,,Oregon,College Stats,oti,11,/players/M/MariMa01.htm
11,2015,2,40,Dorial Green-Beckham,WR,22,2015,2015,0,0,0,,16,5,,,,,,,,,,32,549,4,,,Oklahoma,College Stats,oti,12,/players/G/GreeDo00.htm
12,2015,3,66,Jeremiah Poutasi,G,21,2015,2015,0,0,0,,11,7,,,,,,,,,,,,,,,Utah,College Stats,oti,13,/players/P/PoutJe00.htm
13,2015,4,100,Angelo Blackson,DT,22,2015,2015,0,0,0,,16,0,,,,,,,,,,,,,,2.5,Auburn,,oti,14,/players/B/BlacAn00.htm
14,2015,4,108,Jalston Fowler,FB,25,2015,2015,0,0,0,,16,0,,,,,,,7,13,1,5,44,1,,,Alabama,,oti,15,/players/F/FowlJa00.htm
15,2015,5,138,David Cobb,RB,22,2015,2015,0,0,0,,7,1,,,,,,,52,146,1,1,-2,0,,,Minnesota,College Stats,oti,16,/players/C/CobbDa00.htm
16,2015,6,177,Deiontrez Mount,OLB,22,2015,2015,0,0,0,,4,0,,,,,,,,,,,,,1,,Louisville,,oti,17,/players/M/MounDe00.htm
17,2015,6,208,Andy Gallik,C,23,2015,2015,0,0,1,,11,8,,,,,,,,,,,,,,,Boston Col.,College Stats,oti,18,/players/G/GallAn00.htm
18,2015,7,245,Tre McBride,WR,22,2015,2015,0,0,0,,7,0,,,,,,,1,8,0,2,8,1,,,William & Mary,,oti,19,/players/M/McBrTr00.htm
19,2014,1,11,Taylor Lewan,T,23,2014,2015,0,0,1,3,26,21,,,,,,,,,,,,,,,Michigan,College Stats,oti,20,/players/L/LewaTa00.htm
20,2014,2,54,Bishop Sankey,RB,21,2014,2015,0,0,1,4,29,12,,,,,,,199,762,3,32,272,1,,,Washington,College Stats,oti,21,/players/S/SankBi00.htm
21,2014,4,112,DaQuan Jones,DT,22,2014,2015,0,0,1,1,23,17,,,,,,,,,,,,,,1.0,Penn St.,College Stats,oti,22,/players/J/JoneDa04.htm
22,2014,4,122,Marqueston Huff,DB,22,2014,2015,0,0,0,2,30,1,,,,,,,,,,,,,1,1.0,Wyoming,College Stats,oti,23,/players/H/HuffMa00.htm
23,2014,5,151,Avery Williamson,LB,22,2014,2015,0,0,2,6,31,27,,,,,,,,,,,,,1,6.5,Kentucky,College Stats,oti,24,/players/W/WillAv00.htm
24,2014,6,178,Zach Mettenberger,QB,23,2014,2015,0,0,0,3,14,10,0-10-0,208,345,2347,12,14,14,12,1,,,,,,LSU,College Stats,oti,25,/players/M/MettZa00.htm
25,2013,1,10,Chance Warmack,G,21,2013,2015,0,0,3,14,46,46,,,,,,,,,,,,,,,Alabama,College Stats,oti,26,/players/W/WarmCh00.htm
26,2013,2,34,Justin Hunter,WR,22,2013,2015,0,0,1,6,35,13,,,,,,,,,,68,1116,8,,,Tennessee,College Stats,oti,27,/players/H/HuntJu00.htm
